,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,ADA-USD,BTC-USD,XRP-USD
0,75.93712,77.37724,31.110395,95.40342,134.26639,69.105675,35.201614,62.238316,124.132996,136.9471,0.3061236,24413.357,0.3656438
1,76.81477,77.97257,31.77672,96.1578,137.35762,69.619965,35.604122,63.044937,125.051544,139.42068,0.3058571,24986.908,0.36608222
2,74.49271,74.50791,30.879602,94.29193,137.43494,69.97521,35.625317,63.868748,124.96326,139.19939,0.28697866,24599.805,0.35388944
3,75.31334,75.20672,31.507061,95.28226,141.1411,70.012146,35.625317,64.27191,125.887886,141.87857,0.28769287,25308.047,0.35874513
4,74.18498,74.17814,30.426674,93.993095,140.95612,69.61225,34.725452,63.687634,124.58942,139.9478,0.3118419,27798.62,0.37151194
5,75.64903,75.46129,30.789932,95.02841,141.31352,70.35088,35.136753,64.15949,125.85369,140.59311,0.2946048,28160.033,0.3663926
6,76.48923,77.58679,31.61991,95.8781,142.37685,70.308266,34.912907,62.91847,126.4329,144.73303,0.33184904,28590.316,0.45141602
7,75.23124,76.25687,30.842762,94.420494,141.05443,69.815445,33.51364,61.689117,124.93965,141.3022,0.32157502,27676.012,0.40907025
8,75.146866,75.370544,30.620644,94.18962,143.18144,69.60062,33.292965,61.04673,124.74451,141.14339,0.33263257,28756.91,0.4291002
9,75.72255,75.61736,30.599463,94.51834,143.52194,70.49803,34.232307,62.95596,126.11223,140.65659,0.32106316,27871.621,0.41213107
10,76.239685,76.94301,31.053759,95.16049,142.50406,70.762825,34.105087,63.030807,126.49911,140.96347,0.3070137,27499.701,0.46066174
11,76.56878,77.87924,31.043222,95.54036,141.88387,70.848595,33.97802,63.19862,125.922554,140.78355,0.32905912,27634.646,0.49226922
12,77.49765,78.695755,31.525963,96.55155,144.59349,71.11067,34.870285,64.07842,126.18742,143.63176,0.3418871,28772.152,0.5180532
13,77.94321,78.95066,31.452774,96.69013,146.07405,71.23988,35.371407,64.338776,126.695885,144.96594,0.33691007,28440.49,0.50961226
14,78.95225,79.346565,31.817612,97.499016,147.85982,71.589745,36.224438,64.77254,127.64965,149.07816,0.3587484,28909.143,0.51345086
15,79.32833,81.70475,31.879856,97.6007,147.66196,71.80143,35.851444,64.36556,128.57477,147.63173,0.3472783,28184.234,0.47594306
16,78.446045,80.770874,31.567743,96.16931,146.97108,71.721504,35.862106,64.66705,128.5869,147.37808,0.3497519,28582.18,0.4818205
17,78.30428,81.53821,31.525963,95.22214,145.51607,71.90508,35.65945,66.15407,129.84499,144.1718,0.35236022,28592.602,0.48430645
18,78.15298,80.752266,31.651182,95.19906,146.23605,71.93552,35.926083,66.549126,130.00955,144.20358,0.34346098,28451.633,0.48165727
19,78.45387,81.16707,31.724072,95.863655,146.16791,71.93552,36.128582,66.43728,129.96516,144.88127,0.35686377,30146.596,0.4952131
20,78.9297,81.6419,32.014378,96.28037,144.9609,72.0445,36.320244,66.48531,130.18343,145.12474,0.36121798,30759.781,0.4944906
21,78.97473,81.67622,31.942003,96.504776,144.22375,71.87434,36.20314,66.42925,130.20236,142.73157,0.3662015,30658.658,0.4841982
22,79.57857,81.97991,32.240936,96.74871,146.5838,72.083115,36.07531,66.43728,130.95529,146.08788,0.38498488,30932.518,0.4906749
23,79.153015,82.068054,32.56772,96.670494,145.87727,71.8433,35.392742,65.79937,130.50005,146.28891,0.39732912,31023.752,0.50034
24,79.49351,81.48597,32.95095,97.16924,146.33807,72.083115,36.27767,66.1132,130.45103,147.38866,0.39323747,29927.516,0.48872066
25,79.73252,81.681946,33.050858,97.45314,146.72728,72.19105,36.21379,65.816025,130.01936,147.64229,0.4026638,30930.924,0.5078169
26,79.57152,81.509224,33.13045,97.406845,146.36356,72.16797,36.447895,66.25174,130.21655,147.49435,0.375223,29271.768,0.47111246
27,79.507744,81.0587,33.030907,97.301186,145.5247,72.25002,35.968727,66.235504,129.95029,145.0824,0.36051095,28664.232,0.4560444
28,78.982216,80.752266,32.91089,97.16317,145.10889,72.48323,36.011368,66.397125,130.37875,146.786,0.3431978,27643.887,0.43317655
29,79.386116,81.53242,32.83054,97.30712,144.54083,72.6029,35.904762,66.675964,130.70734,146.7649,0.34414664,27905.363,0.4438359
30,78.04041,80.55203,32.251198,96.09917,141.71875,72.56524,35.542103,66.6206,130.05359,143.67412,0.35484755,28729.127,0.45167217
31,77.26156,79.81964,31.931646,94.6879,143.6558,72.3206,35.222065,65.266815,129.04663,142.89043,0.36125892,28850.377,0.44452202
32,78.14497,80.01789,32.46597,96.13431,146.35507,72.65773,36.16054,65.95701,129.43102,146.90233,0.36940527,29957.797,0.44886193
33,78.86938,80.845024,32.860703,96.781044,147.71152,72.79731,36.61791,65.87421,130.01447,147.3041,0.36460927,29817.111,0.46091372
34,78.83911,80.23926,32.770123,97.12049,147.78572,72.81646,36.245735,65.97351,130.34218,145.75981,0.3470042,28501.584,0.447153
35,78.232834,77.677216,32.00405,96.44421,146.60915,72.748,35.56344,65.266815,130.06818,145.91858,0.3517851,29122.01,0.44713956
36,77.51439,76.503555,31.61991,96.18328,145.53333,72.51886,35.31806,65.10333,129.98001,144.69066,0.3538963,29465.242,0.4458307
37,77.08226,75.79698,31.19056,95.397545,144.91728,72.44281,35.680786,65.54763,129.43102,143.50465,0.3475787,29298.14,0.44410536
38,78.17699,77.46561,32.00405,96.45771,148.04863,72.71055,36.28831,65.91565,130.04382,146.59563,0.3546187,30021.645,0.4496994
39,77.96757,77.46561,32.05568,96.21113,147.98306,72.62874,36.011368,65.740944,129.9004,147.12439,0.32661545,28083.21,0.41482708
40,77.37158,77.48838,31.931646,96.36271,147.02135,72.53834,35.883434,65.665535,129.43643,147.08209,0.32466036,28045.838,0.4156979
41,77.41373,76.78698,31.74488,96.113235,148.52924,72.49121,36.256374,66.18668,129.63365,147.87474,0.33059132,28006.865,0.41657954
42,76.753174,76.03196,31.692846,95.681244,147.97484,72.580414,35.84078,65.59826,129.41475,148.60335,0.3210206,27353.363,0.40853277
43,76.87512,76.12858,31.557299,95.73267,147.81044,72.68966,35.91542,65.91565,129.31627,147.27238,0.33110058,27147.422,0.41644084
44,77.43895,76.44806,31.82799,96.077995,148.82785,72.62141,35.84078,65.18094,129.18834,147.47322,0.32821536,27555.268,0.41361633
45,76.311295,74.86213,31.515516,95.08297,148.95634,72.36358,34.78508,63.842793,128.54436,146.83888,0.3285521,27391.09,0.4260276
46,76.76192,76.080315,32.1793,96.3148,150.55112,72.346504,35.286064,63.623497,128.6413,150.0795,0.33590764,27772.17,0.43245277
47,77.15933,76.53522,32.42517,96.79393,152.89754,72.18185,35.040794,63.439487,128.44629,152.5383,0.33266452,27176.049,0.44296125
48,77.32934,77.01287,32.281963,96.63765,152.8474,72.20479,34.976845,63.347065,128.81418,151.19481,0.32892463,27236.963,0.449863
49,76.97898,76.75566,32.343422,96.624466,153.06158,71.62313,35.23274,63.365574,128.8905,150.70056,0.3287137,27196.104,0.44413045
50,75.905365,77.41237,31.952345,95.79109,151.35709,71.306175,34.75313,63.152096,128.00452,149.24692,0.3311209,27590.023,0.44756988
51,75.090454,77.677216,31.515516,94.82361,150.4895,71.009926,33.914547,62.749264,127.413185,148.66666,0.32507414,26653.178,0.43695608
52,74.83516,76.57472,31.505066,95.07519,154.75053,70.64201,33.999187,61.911007,126.47707,147.95923,0.31945348,26801.762,0.43706825
53,75.19378,76.32872,31.776064,95.62956,157.59161,70.809166,34.434032,61.911007,126.28462,151.63606,0.3237692,27057.307,0.45090368
54,74.80664,75.674644,31.765669,95.51792,158.09523,70.22947,34.55096,61.669773,125.68411,152.70595,0.33834046,28091.715,0.49848315
55,74.02637,74.53256,31.410904,94.4695,157.29877,70.286865,34.795723,62.23697,126.506454,151.25786,0.33491707,27583.64,0.49437138
56,74.986725,75.32919,31.765669,95.44284,158.25786,70.24387,34.806374,61.776073,127.108864,153.13524,0.32554787,27163.18,0.4852826
57,77.27853,77.21352,32.486347,97.36016,158.77902,70.92663,35.616783,62.417988,128.20906,156.88243,0.33869934,27615.135,0.50159967
58,77.22755,76.80264,32.312714,96.934135,158.25227,70.74953,35.435417,62.71156,128.50159,157.36826,0.31327876,26049.654,0.48805907
59,77.64762,77.297874,32.729755,97.318954,158.22993,70.49803,35.67012,62.664352,127.80885,159.05623,0.3149177,27603.764,0.5061893
60,78.40683,78.859024,32.860703,98.18946,156.78374,70.32962,36.39472,63.696774,127.467674,157.94594,0.28472093,26664.924,0.4963963
61,78.17699,78.609955,32.83054,98.27514,157.82814,70.67581,36.149883,63.96086,128.01744,160.34479,0.28556207,26835.404,0.5008397
62,77.63932,78.28461,32.840603,98.14576,158.2913,70.594376,35.947403,63.60515,128.27208,161.18933,0.2590946,26806.14,0.5129306
63,77.935074,77.707275,32.83054,98.48372,160.17172,70.58069,35.926083,63.494804,128.5626,163.98048,0.23980819,26199.121,0.5019016
64,79.35004,77.99063,33.030907,98.95588,160.66028,70.78274,36.21379,63.485603,128.95448,165.67041,0.2397496,26216.158,0.49681005
65,79.101326,77.36665,32.900852,98.85517,161.4453,71.073135,36.42663,63.44872,128.13286,165.55176,0.22865395,25383.354,0.46086782
66,79.599724,78.02762,33.338074,99.34363,162.34563,71.5164,36.596672,64.10547,129.33278,166.6162,0.22745875,25856.91,0.46077603
67,79.73945,77.93873,33.26909,99.299774,161.77307,71.56732,36.554173,64.42794,129.32729,166.37051,0.2286153,26645.447,0.45684037
68,78.93993,76.55118,33.01981,99.06929,161.27658,71.23502,36.1234,63.71572,129.24504,167.59106,0.23535147,28750.08,0.47225747
69,79.1345,77.0405,32.97967,99.245125,160.10083,71.39142,35.951252,64.19991,129.2562,165.61351,0.25112116,30540.94,0.47931004
70,78.99265,76.19787,32.71717,99.00951,160.75592,71.63799,35.391254,63.734142,129.74036,167.6887,0.25426343,30419.773,0.47415414
71,78.49352,75.7411,32.57473,98.71836,159.86894,71.35581,34.971355,62.827454,129.50822,165.78186,0.2601218,31244.635,0.47558793
72,79.127075,76.860146,32.50324,99.03304,159.25137,71.41499,35.832832,63.428608,129.09244,163.66884,0.24482606,30797.775,0.46006882
73,79.93848,77.0014,32.76786,99.39035,160.8659,71.54234,36.263187,63.447212,128.91908,167.15085,0.2506662,31236.943,0.46412566
74,79.54865,77.618675,32.686703,99.39035,160.91138,71.24725,36.370632,62.532444,128.66974,167.796,0.23237026,30603.033,0.44738302
75,80.2456,78.30674,33.259167,99.59213,161.04659,71.20432,36.735313,62.532444,129.16632,167.97137,0.24029586,30981.262,0.4559221
76,80.73245,78.68501,33.544827,99.70319,162.18852,71.582016,36.93857,63.213833,129.88855,170.02765,0.2510795,31014.857,0.45530608
77,80.91857,78.82128,33.729694,99.7049,162.0421,71.89501,37.258503,63.669598,129.31181,171.97128,0.25995928,31729.86,0.46926415
78,79.58415,78.49685,33.661808,99.64256,161.60281,71.82734,37.460392,64.353355,129.27292,172.037,0.24872442,31053.73,0.45911518
79,79.15672,77.12624,33.377865,99.513145,161.40677,71.72583,37.237213,63.61416,128.66373,169.40398,0.24420717,30416.676,0.44605076
80,79.66178,78.40935,33.427116,99.55724,161.07787,71.16101,37.045353,63.16695,127.69701,169.60583,0.24877559,30872.695,0.45056665
81,79.64772,78.8641,33.57414,99.73084,161.27658,71.14857,37.183968,62.903183,128.35666,170.10414,0.25206083,30948.744,0.45856822
82,80.19305,80.091805,33.960434,99.738266,161.43689,71.21663,37.640465,63.660362,128.37537,171.45338,0.25664115,31166.176,0.45681876
83,80.871086,80.58963,34.169075,99.74515,162.23543,71.31991,37.830494,64.532684,128.15445,172.8966,0.25278828,30924.703,0.45267
84,81.24561,80.385,34.281647,99.74035,163.06714,71.50225,38.103687,64.73725,128.18631,174.39104,0.31872177,32066.129,0.7666062
85,80.96567,78.88546,34.065113,99.749084,162.97722,71.64355,38.103687,64.50586,129.34492,174.80164,0.2909671,30864.062,0.6781291
86,81.01236,78.7712,34.374786,99.736465,163.70992,71.519485,37.75667,63.807724,129.00627,175.44543,0.27536684,30665.86,0.69652975
87,81.377335,79.348785,34.731785,99.69368,164.28058,71.47337,37.41794,63.335407,129.54575,176.09299,0.2705123,30361.076,0.73361087
88,81.12743,79.67754,34.86633,99.698265,164.16054,71.8847,37.862103,63.954315,129.86327,176.64629,0.28590277,30421.506,0.7715187
89,81.24005,80.32039,35.095695,99.64522,163.05682,72.197784,37.725002,65.03629,130.86595,171.10349,0.27880806,30293.074,0.74697584
90,81.24561,80.79101,34.990456,99.70092,163.0258,72.31475,37.9042,65.89963,131.3724,171.14134,0.2761333,30416.05,0.7271352
91,81.38816,81.61005,35.285797,99.67669,163.13197,72.43814,38.291847,65.74863,131.26817,172.19641,0.2685208,29645.0,0.6631002
92,82.13154,81.86769,35.086967,99.69085,163.77605,72.42988,37.9883,65.84943,131.24683,171.82086,0.26729023,29698.184,0.669365
93,82.00013,81.88462,35.26867,99.59472,163.00156,72.466805,38.13511,65.84943,131.21448,171.78326,0.26978987,29832.61,0.6750491
94,81.73597,81.56936,34.875244,99.706856,162.82188,72.174614,37.269154,64.80798,130.82935,170.0946,0.27063236,29680.588,0.67307466
95,82.01858,81.71964,34.93743,99.6335,163.61816,72.510956,37.152,64.67518,130.98906,172.81285,0.27318388,29794.969,0.6720862
96,82.218994,82.61029,35.051975,99.596245,163.7431,72.36673,37.470993,64.7018,130.5582,173.72075,0.27059713,29701.05,0.65921164
97,82.05062,82.39471,35.051975,99.54175,163.83238,72.18391,37.3967,63.963463,130.23975,171.8867,0.27294546,30170.566,0.667175
98,81.53172,81.765434,34.785793,99.697365,162.3322,72.30598,37.22657,63.963463,130.28197,168.95088,0.26288572,29618.707,0.6470083
99,81.25117,82.249626,34.80374,99.74151,162.05408,72.211586,36.671036,62.551537,129.95871,169.33661,0.25641137,29646.86,0.6277444
100,81.144485,82.3144,34.677532,99.74925,161.05554,71.84309,36.273933,61.82884,129.71962,171.67972,0.25718245,29536.662,0.60163236
101,81.4472,82.36802,35.113132,99.69916,161.26784,72.146515,36.778145,61.819122,130.46057,173.3235,0.2542473,29648.861,0.5892257
102,80.94805,82.5947,34.830616,99.73403,160.67267,71.879524,36.57456,62.109783,130.89815,172.037,0.26132238,30265.135,0.60789794
103,80.74464,83.145805,34.595688,99.73692,159.60207,71.93595,36.671036,62.244747,130.88206,170.10414,0.26455155,30050.205,0.60877323
104,80.78103,83.14098,34.623024,99.747215,159.61224,71.85875,36.542385,62.051807,130.84566,170.4955,0.25978726,29911.232,0.5993038
105,80.640335,83.76478,34.68659,99.74188,158.9663,71.92067,36.617443,62.38886,131.17075,169.9415,0.25724128,29877.646,0.59810823
106,80.75072,83.596985,34.623024,99.74035,160.3139,71.72583,36.402847,61.896816,131.31735,170.43832,0.2545462,29888.95,0.6004858
107,79.87699,82.70313,34.027134,99.72026,159.4845,71.265526,35.994305,60.87695,131.13753,168.20486,0.24621087,29638.08,0.5779936
108,79.49158,82.303635,33.97952,99.66474,158.63724,71.16101,35.509735,61.15351,130.72992,166.16733,0.23932062,29144.39,0.55864555
109,79.37637,82.845345,33.816593,99.52835,157.75063,70.700096,35.218933,61.0154,130.25386,163.36758,0.22181426,26999.75,0.4851247
110,79.369125,83.26995,33.80696,99.564156,157.8942,70.87995,35.32663,61.34039,130.2773,162.99522,0.22928138,26353.527,0.48418465
111,79.37637,82.99963,33.76837,99.54124,159.59697,70.549515,34.992878,60.946213,130.34229,164.86848,0.22860968,26431.854,0.50083244
112,79.32554,82.656845,33.456615,99.49344,159.4999,70.2594,35.111275,61.123947,130.12051,165.10728,0.22407882,26334.729,0.49757245
113,79.41974,82.54256,33.778027,99.66589,160.96117,70.59782,35.68207,61.369827,130.3099,166.41386,0.23312096,26754.922,0.5056811
114,79.17152,82.22248,33.661808,99.44951,159.02483,70.18681,35.49896,61.005524,129.74036,163.17645,0.23115867,26472.012,0.49529892
115,79.34736,82.66715,33.816593,99.611984,159.8988,70.47287,35.606678,61.47765,130.22087,164.9979,0.22663301,26351.545,0.5023761
116,79.76657,82.96509,33.998585,99.71064,160.56532,70.700096,35.918964,61.467857,130.36528,165.65315,0.23262015,26412.96,0.4996668
117,80.65269,83.08285,34.291004,99.749115,162.0461,70.87339,36.370632,61.702324,130.88206,169.68265,0.23735291,28118.08,0.51487434
118,80.76892,83.29356,34.309654,99.74698,162.55174,70.95163,36.51019,61.418865,130.84158,170.3811,0.23094188,27665.307,0.504137
119,80.74464,83.32177,34.187897,99.749115,162.86108,70.70687,36.220184,60.81751,130.12534,170.8854,0.22126432,26229.537,0.4884246
120,81.2844,84.117615,34.47649,99.74486,163.04994,70.27384,36.198685,60.499523,130.29596,169.89362,0.22108759,26092.293,0.47694808
121,80.35605,84.308044,34.150223,99.66819,163.26279,69.81347,35.800533,59.53679,129.60954,170.00851,0.22337148,26070.523,0.48356315
122,80.23905,84.323555,34.13135,99.60752,162.60742,69.75216,35.72515,59.677914,129.21703,168.55421,0.22342134,26042.455,0.4816077
123,79.992744,84.2886,34.04613,99.55022,161.60703,69.88193,36.048103,60.489567,129.5404,169.00885,0.22347115,26553.762,0.4830634
124,80.04665,84.61804,34.112453,99.445145,161.75737,69.94985,35.78976,61.035152,129.5404,169.00885,0.22032163,26202.434,0.48305708
125,80.27826,84.15797,34.262947,99.451675,162.1216,70.402435,35.811295,61.29127,130.00826,173.30495,0.20859809,25423.145,0.45560914
126,80.1534,84.93626,34.47649,99.36375,160.77432,69.94985,35.811295,61.369827,129.92372,171.83972,0.21234329,26126.531,0.4613339
127,79.82886,84.69961,34.47649,99.17249,160.9702,70.11353,35.412796,62.109783,129.93375,173.11032,0.21517017,26541.291,0.46406713
128,80.58443,85.057434,34.767822,99.44075,161.51384,70.6321,36.1234,63.00706,130.13979,174.6741,0.21732616,26868.47,0.46918312
129,79.98598,84.60367,34.6048,99.29177,159.99284,70.208664,35.972775,62.74205,129.60954,171.9055,0.21682101,26941.025,0.47947234
130,79.75294,84.873665,34.6915,99.32245,160.38649,70.19034,35.626553,62.69605,129.50241,170.13446,0.21785386,27094.098,0.48157158
131,79.70387,84.57233,34.65507,99.200554,160.34341,70.06454,35.420277,62.358894,129.56155,169.31754,0.2211581,27574.65,0.49145034
132,79.086876,84.248276,34.43422,99.07352,158.99605,70.116585,35.496277,62.41691,129.5669,167.68596,0.21774776,27491.41,0.4979564
133,77.81649,83.72897,33.895027,98.41117,157.577,69.40581,34.14214,61.76449,128.92198,163.15541,0.21195425,26897.861,0.48515812
134,77.750114,83.79471,33.642807,98.24842,157.78014,69.096085,33.883587,61.646603,128.76198,161.53473,0.21145467,26910.406,0.48996893
135,78.256744,84.260155,33.720806,98.48262,158.08313,68.887474,33.81906,61.557995,129.17578,162.53923,0.2123536,26614.996,0.48360822
136,77.31153,84.04965,33.27782,97.70838,156.31425,68.44183,33.166016,59.66464,128.51901,159.53069,0.21189803,26529.656,0.48022342
137,77.302986,84.887024,33.227993,98.10198,156.46973,67.9362,32.847137,58.459087,128.10934,158.90309,0.21133189,26671.984,0.4783201
138,78.00569,84.92018,33.466103,98.3099,157.1695,68.12449,33.219322,57.11962,128.50052,160.71915,0.21539162,27375.2,0.4872749
139,77.89907,84.24431,33.158024,98.046684,157.50093,67.94522,33.347427,57.222893,127.87462,161.5856,0.21578202,27259.674,0.49828526
140,77.01834,83.47183,32.876022,97.51158,158.5024,67.51603,32.68835,54.39574,127.75519,161.71779,0.225158,27911.096,0.49025962
141,76.83478,83.444084,32.344025,97.09374,156.87448,67.05748,32.04754,55.06445,126.96748,157.69472,0.22658402,27804.984,0.51335585
142,77.61646,82.02058,32.590813,97.288704,158.06613,67.5622,32.414204,55.002625,127.3473,160.8825,0.22497174,28193.895,0.50842017
143,76.79961,81.718994,32.743988,96.924164,158.1904,66.27704,32.667206,54.662945,127.82171,160.06427,0.22575662,27790.178,0.49977335
144,77.43079,82.00937,33.02752,97.73035,159.83368,65.912186,32.804752,55.487263,128.67773,161.2089,0.23020484,28348.906,0.5023282
145,77.515465,83.47183,33.047646,98.50894,160.2616,65.97169,33.272667,56.07592,128.94542,161.38206,0.21775895,27966.773,0.48159322
146,78.200455,83.52235,33.287773,98.76539,160.38649,66.63681,33.400875,56.892345,129.29942,163.16545,0.21541132,27763.979,0.47637206
147,78.352684,82.978004,33.337463,98.993164,161.11131,66.18874,34.14214,57.87277,128.96878,163.74924,0.21434176,27219.285,0.46862563
148,77.37979,83.02758,33.12798,98.63657,161.18234,65.462166,33.647224,56.923344,128.28807,161.95142,0.21239208,27096.746,0.46341458
149,77.131035,83.91528,33.19803,98.22926,160.03725,66.04094,33.636497,57.604748,128.7859,159.53069,0.21260206,27207.773,0.46579912
150,77.77505,84.1642,33.54484,98.705956,160.80815,66.71388,34.01277,58.233017,129.34937,162.15433,0.21768488,28952.318,0.47685972
151,78.4004,84.52816,33.701344,98.83072,160.4389,66.991104,33.81906,58.068413,129.24911,162.53923,0.21351072,28843.053,0.471198
152,76.67599,84.82303,33.12798,97.66412,159.58081,67.22719,33.006367,57.53254,128.58043,158.65572,0.21007808,28750.98,0.46815822
153,75.86259,84.76813,32.682816,97.11848,159.08112,66.752335,32.1311,56.923344,127.76187,154.45628,0.21333069,29163.383,0.4968471
154,75.00005,84.19241,32.168045,96.44986,157.50679,66.501305,31.953722,56.292934,127.41632,151.94624,0.21728581,30178.168,0.4931234
155,74.187775,83.56791,31.95987,96.13055,157.61781,66.37479,31.663126,55.786667,126.85267,152.13579,0.2444475,33757.44,0.5210347
156,75.03815,82.97303,32.188797,96.63807,158.26338,66.924515,32.089302,57.31581,127.13071,153.83818,0.2435383,34611.465,0.53160083
157,74.187775,82.89291,32.064102,95.747574,157.13364,67.14252,31.374552,57.656307,126.30088,150.57487,0.24501722,35240.05,0.5286769
158,74.69325,82.54248,31.99117,95.44061,155.17268,66.7235,32.078857,58.181595,125.33291,148.08769,0.25139803,34878.31,0.5272062
159,74.66431,81.37215,31.38192,94.76796,155.77661,65.82272,31.539194,57.016323,123.562,149.72922,0.25346172,34620.12,0.52034384
160,75.397514,81.53821,31.970304,95.695816,156.85626,66.83859,31.642443,57.48095,124.1554,151.1766,0.26606867,35239.57,0.5501207
161,75.71475,81.70164,32.3337,96.215034,157.54776,67.06695,32.319656,58.00665,124.74908,152.37794,0.2569156,35412.29,0.5695148
162,75.7518,81.585175,32.549824,96.43623,159.302,67.000595,32.498405,58.705296,124.96206,154.35158,0.27056947,36214.41,0.5779381
163,77.07044,82.978004,33.327538,97.69184,160.69733,67.81852,33.593605,59.85737,126.50208,158.53194,0.2855477,35694.477,0.5751171
